,GENE.ID,Hsap_IMR90iPSCs_CPCs_1G_Rep1,Hsap_IMR90iPSCs_CPCs_1G_Rep2,Hsap_IMR90iPSCs_CPCs_1G_Rep3,Hsap_IMR90iPSCs_CPCs_suG_Rep1,Hsap_IMR90iPSCs_CPCs_suG_Rep2,Hsap_IMR90iPSCs_CPCs_suG_Rep3,Hsap_TK6cells_LCL_1G_Rep1_SRR1805693,Hsap_TK6cells_LCL_1G_Rep2_SRR1805694,Hsap_TK6cells_LCL_suG_Rep1_SRR1805691,Hsap_TK6cells_LCL_suG_Rep2_SRR1805692
200,ENSG00000008405,545.8267806,484.3118376,451.4736499,530.2855699,489.3506948,605.4894122,NA,NA,NA,NA
201,ENSG00000008438,4.163799,2.696426599,3.183702754,1.954595371,1.238022937,0,NA,NA,NA,NA
202,ENSG00000008441,46.65597633,63.08716922,42.82492725,50.92882245,44.71964137,57.89331769,265.7438015,216.9238654,231.9677836,225.3053688
203,ENSG00000008513,2216.156598,1668.442639,2155.805644,2011.534831,2205.251035,1878.470952,1509.399249,1607.892219,1314.58946,1299.352091
204,ENSG00000008516,28.0604293,14.35702799,21.84036056,6.918603418,9.71889023,13.68539983,NA,NA,NA,NA
205,ENSG00000008517,3.979915459,7.912818834,2.512380439,1.52692044,1.176110651,1.625761801,4815.419981,4581.097139,4506.012418,4524.393367
206,ENSG00000008710,2466.137054,1973.851155,1877.757023,2274.589764,2138.082267,2084.196297,1582.054939,1168.579238,1253.956268,1494.968954
207,ENSG00000008735,565.6587535,532.8173532,608.8594352,465.5438474,521.4743735,484.1434093,18.00633919,19.07850095,22.82265687,15.35440154
208,ENSG00000008838,1716.812036,1742.337004,1523.206203,1717.930548,1812.682009,1710.951553,2662.611995,2511.733844,2443.189198,2564.399113
209,ENSG00000008853,806.5573367,784.3866672,759.928634,582.8419112,691.7131552,743.7157522,1039.607576,1128.171186,1174.666692,1127.775081
210,ENSG00000008869,530.2183146,508.7063559,565.0808593,449.8202991,580.3313525,470.7122297,2912.882647,3177.234362,2943.255641,2758.553139
211,ENSG00000008952,1845.35333,2125.982558,1899.735863,2015.984601,2113.545911,1920.433486,4815.524107,4426.498744,4864.455901,5044.195701
212,ENSG00000008988,8797.316395,8856.888207,8228.965139,9627.67557,9123.552282,8820.097486,28811.81934,29180.4123,29542.93621,30892.56023
213,ENSG00000009307,8880.802033,8884.881051,9795.918068,9674.486218,9620.606418,9978.017382,22787.74498,24644.69094,22516.96661,23112.3458
214,ENSG00000009335,1067.049764,1245.452777,1330.92026,1198.437232,1291.387789,1373.206645,5813.964456,6562.661421,6046.816573,5885.4736
215,ENSG00000009413,698.2558286,545.3947921,804.4402913,609.6703357,688.5495585,585.0766041,3388.578143,3628.494197,3567.897291,3313.208726
216,ENSG00000009694,82.0653962,36.72695179,109.2637073,131.6134917,89.68119242,144.9491788,28.16223116,35.63770698,35.44316614,21.19594617
217,ENSG00000009709,2.217591269,4.926178797,0.706480533,0,4.944956472,7.807467962,NA,NA,NA,NA
218,ENSG00000009724,50.68927322,40.35710024,45.93643804,65.33914193,60.68694935,79.03750305,NA,NA,NA,NA
219,ENSG00000009780,97.25448622,148.462292,102.4982485,109.2710664,90.40925376,137.1530642,284.9337667,292.214012,247.5454354,329.1973173
220,ENSG00000009790,7.611973484,4.957138145,9.221196993,2.773971764,34.25444898,4.573168259,5517.023203,5372.143741,5749.936848,5684.646726
221,ENSG00000009830,611.7514278,433.9400588,616.8144021,442.7423992,454.1044746,576.0791193,911.0255334,1088.025496,963.8869122,903.339398
222,ENSG00000009844,1047.281884,1044.085894,1203.093861,1151.156865,1188.992634,1191.97127,3533.062548,3811.978396,3404.556043,4002.965928
223,ENSG00000009950,22.01067366,9.217574424,27.50093685,11.55791343,34.62980083,47.43443025,NA,NA,NA,NA
224,ENSG00000009954,2661.005405,2867.347215,3098.96181,2778.364321,3091.877216,3046.309844,8123.489409,8296.494263,8197.542722,8114.302502
225,ENSG00000010017,1189.68333,967.3408375,1242.089856,1258.106788,1204.370292,1217.738368,3157.227448,3400.471956,3405.246614,3429.639863
226,ENSG00000010072,218.0212062,278.1133233,209.4119727,217.8876242,251.7325139,152.664906,707.9086014,742.965662,818.962542,875.4301174
227,ENSG00000010165,526.8217911,564.0490912,464.5826869,454.5607123,556.4608105,449.9477484,2607.594625,2598.183861,2697.835332,3032.730845
228,ENSG00000010219,171.1168357,196.418537,194.8996762,187.2312979,189.9388804,179.8218328,552.1703577,538.2854245,523.8748363,544.1620484
229,ENSG00000010244,3446.174227,3651.878807,4014.955117,3777.728405,3478.025011,3964.283016,20571.37477,20867.88435,21126.72681,21772.11027
230,ENSG00000010256,1829.431992,1982.130325,1761.257555,1587.45272,1617.318456,1853.723086,7281.571864,6644.092012,7585.642239,7275.186822
231,ENSG00000010270,637.3693155,680.3964359,673.5740042,635.6078528,663.4854804,611.4869281,2533.769862,2563.029893,2621.687235,2937.346194
232,ENSG00000010278,484.5162368,610.0545116,267.2219926,414.5823769,323.9061943,310.0556502,NA,NA,NA,NA
233,ENSG00000010292,2412.063464,2462.482891,2009.183702,2249.901645,2787.346882,2364.421644,15634.74293,14283.76595,16113.49606,14647.08155
234,ENSG00000010295,553.0354063,534.4136133,448.3514654,519.7802658,503.5605395,484.9855336,582.0199352,550.0956819,592.0905803,574.8057197
235,ENSG00000010310,336.028319,151.4050335,165.9885978,374.9924276,228.4393251,237.0779447,463.3529686,419.2267612,423.6755723,330.2341764
236,ENSG00000010318,44.52588596,35.36470502,33.0894048,47.51675918,53.12532894,39.62199564,199.3850897,206.1719407,173.8873928,206.9250865
237,ENSG00000010319,16.88275269,19.68126452,10.32674702,14.22534907,13.25742059,9.281187921,NA,NA,NA,NA
238,ENSG00000010322,4075.365029,3409.227742,3851.166463,3781.076547,3618.698873,3612.743566,3333.293527,2981.762639,2892.414113,2633.692696
239,ENSG00000010327,12.32000258,9.041619722,15.44520748,5.586032578,13.22837781,8.059622625,NA,NA,NA,NA
240,ENSG00000010361,412.5097969,320.03541,259.1656947,336.4383687,360.708931,299.37156,19.17281438,2.054822121,13.60213943,7.165787122
241,ENSG00000010379,38.97543049,16.13478753,29.34533873,60.03614856,39.71660543,24.30343652,15.66620726,33.66948933,49.04980007,34.89734557
242,ENSG00000010404,2558.276331,2168.237185,2578.769579,2667.745302,2345.469743,2284.727035,6815.587584,7003.437411,6570.683407,6920.942231
243,ENSG00000010539,192.9375934,204.9557329,232.0875361,177.7611967,204.0504437,186.9013433,869.8495838,762.9628451,971.5468302,928.8047347
244,ENSG00000010610,41.94612689,51.30226778,40.57898823,35.06404116,48.17320072,48.66225231,NA,NA,NA,NA
245,ENSG00000010626,93.01534028,92.87179068,73.41585845,71.06573964,102.1931112,71.67770793,256.3783213,250.6932682,257.1287005,210.7837463
246,ENSG00000010671,9.062296194,1.547324346,6.048122699,2.897116059,0,11.13528913,7442.333804,7696.692512,7365.401522,7828.197322
247,ENSG00000010704,22.82749867,18.96003801,3.047288039,10.40224876,14.05536099,13.41682411,NA,NA,NA,NA
248,ENSG00000010803,815.6704399,636.5290639,887.680138,862.7248171,988.6567807,846.4571706,2425.460663,2082.530365,1997.471552,2066.599548
249,ENSG00000010810,1030.698912,654.529908,1052.784828,987.0954716,833.5482047,1136.691686,1499.422923,1470.138672,1374.18076,1289.416184
250,ENSG00000010818,262.4883003,186.0844187,292.200695,239.3410805,226.9371954,273.0471268,3924.808866,3900.104015,3976.142966,3914.533007
251,ENSG00000010932,5.020540141,20.86296856,19.81680807,13.25699477,11.53265036,18.03431309,NA,NA,NA,NA
252,ENSG00000011007,1013.199514,976.6169269,1150.387393,826.7552749,1052.987896,940.3504277,2744.838003,2670.97958,2495.574642,2667.356998
253,ENSG00000011009,1074.455909,1154.11136,1146.057445,1149.241703,1116.342242,1214.946829,2062.260521,1926.017465,2221.873684,2090.395451
254,ENSG00000011021,725.0429711,634.7058056,773.5473004,702.4336081,607.4015389,698.6928235,3416.826234,3049.116397,3412.601702,2900.337405
255,ENSG00000011028,4786.467407,3968.90041,4078.547288,4741.673466,4307.883727,4263.477459,NA,NA,NA,NA
256,ENSG00000011052,604.5903369,555.4546155,735.4353365,660.6642534,610.3419152,636.7883185,198.3665525,176.7232228,277.0635077,282.2593726
257,ENSG00000011105,1139.945568,1259.126237,1233.504263,1289.647481,1341.566164,1149.599117,8.858126088,10.08736234,0.758485534,2.12469067
258,ENSG00000011114,868.9409842,722.5781882,870.248817,799.8882215,802.2394276,792.9326809,1006.87502,1116.199247,1029.448374,1108.21839
259,ENSG00000011132,345.1440235,232.3417635,265.311978,192.3900928,227.5299301,203.3759129,543.4647679,493.4647296,529.4679314,539.7044648
260,ENSG00000011143,394.4764191,413.3081679,337.2356561,403.6443996,356.4102841,316.033174,348.6599479,340.8570967,354.159241,317.8090412
261,ENSG00000011198,159.1540515,184.0712087,199.1552817,212.1147025,211.4721438,273.5929056,954.5292341,1155.166806,977.8047386,1073.225431
262,ENSG00000011201,352.9554318,249.9458801,390.6619764,477.9795561,238.100626,367.823412,450.5116863,519.7578723,505.5664144,519.3543737
263,ENSG00000011243,1749.631486,1415.532223,1548.792772,1518.11244,1418.036262,1523.939176,4292.552009,3823.334111,4150.120753,3614.689372
264,ENSG00000011258,1035.082079,881.6007299,1151.750101,1068.11993,1136.004692,1093.915915,2512.481963,2507.56992,2567.008707,2603.040631
265,ENSG00000011260,448.1527407,539.4823505,536.9226065,498.4064928,578.0061059,516.8973707,3546.048207,3917.082758,3198.362877,3794.142606
266,ENSG00000011275,1398.169497,1365.033086,1409.611679,1413.23873,1474.709192,1458.851101,3033.577247,2880.156408,3060.876276,2866.289031
267,ENSG00000011295,593.113242,557.845002,567.0602864,626.6726507,586.132431,608.911435,1808.655871,1833.143343,1884.807112,1845.259313
268,ENSG00000011304,6686.02658,7385.006638,6817.848116,6885.143707,7220.61324,7298.582173,10070.2693,9739.029392,9539.912034,10224.40404
269,ENSG00000011332,122.2913365,57.89489721,163.0653479,116.9357886,93.79487194,152.6346364,156.4839454,154.8126088,134.1445873,125.2898345
270,ENSG00000011347,193.8271106,194.3612744,91.66881627,118.7965513,160.3614877,147.5316741,NA,NA,NA,NA
271,ENSG00000011376,727.1339239,861.7313077,788.8806542,821.6298843,918.1547866,755.3905309,3180.563973,3069.428177,3344.769224,3567.879986
272,ENSG00000011405,1410.787786,1261.312075,1470.458043,1410.309317,1510.234942,1508.671274,4136.640453,4331.53572,4379.796679,3863.794809
273,ENSG00000011422,119.6431787,123.4448637,138.1029312,144.7930175,92.8991057,139.4300716,15.68313015,11.99411774,18.50743972,9.823781813
274,ENSG00000011426,1469.982774,1972.902074,1618.474056,1937.052906,2270.852272,2043.583293,4893.803888,5360.46228,5988.034791,5599.63258
275,ENSG00000011451,1661.757895,1553.902136,1642.788131,1718.687383,1726.576155,1556.827201,1444.754331,1267.865163,1453.53857,1279.649647
276,ENSG00000011454,1301.773067,1207.576201,1214.261733,1119.914809,1450.134866,990.6914044,2005.015909,1856.383981,1876.091628,1919.591653
277,ENSG00000011465,7523.077583,8647.877221,5708.251312,8694.820195,8008.876211,5583.560592,NA,NA,NA,NA
278,ENSG00000011478,130.4928098,148.3922418,133.5068005,137.2676584,111.9938578,133.7457042,827.7676528,805.1564982,720.3363139,687.1015743
279,ENSG00000011485,1425.392428,1448.269065,1522.554829,1461.773527,1392.600904,1566.70525,6296.587653,5574.615438,5849.17241,6071.555603
280,ENSG00000011523,741.8345526,580.8912985,886.5738381,763.5624891,761.5156933,839.2433377,1200.539758,1269.656237,1258.707344,1261.34514
281,ENSG00000011566,792.1390464,799.9815122,838.4231255,776.7927228,861.0482352,777.6140674,NA,NA,NA,NA
282,ENSG00000011590,5.182287117,2.896104994,1.187909592,6.76155783,6.067789404,4.287258062,1751.274524,1560.6572,1658.812757,1955.580957
283,ENSG00000011600,1.703010046,1.651205607,3.255413958,1.998578472,0,3.191862439,NA,NA,NA,NA
284,ENSG00000011638,237.6693464,298.7368499,137.8892353,160.41766,172.2473528,115.7430566,443.3490226,489.2511707,416.9169703,324.9248437
285,ENSG00000011677,17.02632894,13.70896397,14.51756299,12.1121976,15.34267745,17.85450017,NA,NA,NA,NA
286,ENSG00000012048,409.9581547,513.7545863,465.7186329,504.6330465,583.672956,543.1337243,6805.182781,7210.638271,6505.000552,7072.893191
287,ENSG00000012061,814.3834096,924.9384774,719.7534952,964.7878031,799.9730357,796.1169465,2171.225562,2197.508218,2449.71642,2320.035756
288,ENSG00000012124,8.18200713,4.179731265,8.407020882,13.50105278,0,7.705267191,16553.31635,16552.76998,16613.48973,15242.21905
289,ENSG00000012171,314.614209,317.2543655,270.0282338,317.3143657,264.495428,247.2664855,35.1873007,54.53209529,39.83750169,15.61870403
290,ENSG00000012174,540.0096858,479.4667469,472.9984399,521.7570876,554.9803688,471.9473031,1575.783528,1810.213322,1530.014064,1860.683237
291,ENSG00000012211,209.7479049,172.0496845,100.979393,202.5385597,192.2456572,125.3678222,472.2806331,338.1400125,430.4965907,477.3957087
292,ENSG00000012232,1716.578943,1662.480281,1721.847262,1586.043341,1439.585792,1871.946471,1332.556545,1462.481458,1916.002014,1669.669328
293,ENSG00000012660,1221.100431,1036.581524,1432.993524,1390.390943,1313.538585,1337.323396,17830.33127,19215.19818,17866.78321,17710.72946
294,ENSG00000012779,28.26275243,24.48003089,11.19404256,23.0196439,22.08507064,9.318610348,NA,NA,NA,NA
295,ENSG00000012817,NA,NA,NA,NA,NA,NA,2978.95677,2918.83849,3181.136883,2756.226845
296,ENSG00000012822,1589.8252,1552.835606,1564.259948,1586.349162,1469.694008,1320.416954,920.1798078,915.4980244,1127.643166,766.0852295
297,ENSG00000012963,551.0195852,692.4573466,587.2743388,561.2034898,648.2835391,632.233886,3856.124008,3837.259196,3606.593276,3547.54996
298,ENSG00000012983,1002.319283,1070.721318,1079.454431,1343.069032,1277.134399,1280.18365,4311.309419,4355.317668,4079.515401,3596.975593
299,ENSG00000013016,354.7658053,351.4192136,368.2482855,326.4314088,319.4053575,408.9144237,9.046628374,4.947363124,1.042601802,0.964347379
300,ENSG00000013275,1157.158468,1224.952298,1262.713263,1208.106791,1300.879318,1260.861273,3361.946188,3269.306338,3114.16378,3400.714104
301,ENSG00000013288,479.1496459,679.2878935,451.2438826,486.8186118,720.5024861,423.9741296,742.3878278,673.5659686,770.0628169,634.7099936
302,ENSG00000013297,7.902119821,8.592533057,8.060132188,10.39445103,6.693767826,11.64753489,NA,NA,NA,NA
303,ENSG00000013306,1472.060427,1453.292792,1414.781289,1399.09288,1430.6387,1389.635286,8683.286001,8318.843823,8761.635446,8934.754365
304,ENSG00000013364,251.3212933,138.012965,120.8315838,119.4403536,104.1976185,112.7739304,694.6084746,585.121361,792.7881464,611.9092112
305,ENSG00000013374,776.3275764,696.6556774,685.6820934,816.581665,785.0729236,783.564273,2650.094778,2633.73197,2676.893197,2677.848762
306,ENSG00000013375,1834.95985,1798.720055,1261.522731,1433.914113,1495.974314,1262.342006,1093.368012,1283.537097,2566.314671,1265.053148
307,ENSG00000013392,185.7105124,159.9814175,162.3688406,175.9207973,142.3706917,171.6817327,296.4875004,279.0099614,322.2364808,266.1569936
308,ENSG00000013441,1068.783752,727.1809574,1094.012507,863.7676716,787.0374327,1020.901755,2710.208488,2857.148645,2683.169344,2272.12562
309,ENSG00000013503,268.9889176,376.5851595,330.0438524,318.6123746,333.0235261,323.5939645,1113.657165,1155.656114,1089.65196,1317.29078
310,ENSG00000013523,737.7382936,647.323546,572.139005,597.6242583,581.0259617,551.0984503,1846.800928,1844.280702,2036.197581,1753.442694
311,ENSG00000013561,428.9122882,369.1040557,350.0926529,355.9058561,364.5194183,348.1254734,1552.855666,1799.611005,1728.892016,1890.28459
312,ENSG00000013563,364.6461346,480.5869584,231.8815997,334.3302796,376.5428955,259.7128746,562.6430467,568.6395516,666.3109323,559.8111552
313,ENSG00000013573,1004.411167,918.4867061,677.3823365,777.0658551,1012.932632,890.6290506,3780.763964,3802.956806,4113.175035,3943.213912
314,ENSG00000013583,538.4919801,598.1656756,328.3418407,334.4554164,503.8408787,368.4347927,NA,NA,NA,NA
315,ENSG00000013588,228.3679625,362.1554948,69.12546665,42.43102374,99.22312086,53.90087793,NA,NA,NA,NA
316,ENSG00000013619,348.1110617,274.1616585,480.6387713,396.9465925,468.4197237,321.1364641,NA,NA,NA,NA
317,ENSG00000013725,12.84342614,11.00089597,6.647145252,1.980948836,14.81681321,8.488748633,NA,NA,NA,NA
318,ENSG00000013810,1672.851589,1815.780532,1415.603751,1543.944429,1975.521718,1717.171526,6945.634986,6432.903495,7253.715985,6834.923259
319,ENSG00000014123,668.8174841,732.7306419,657.9690815,683.5304646,730.47255,658.4259652,4916.000611,5488.394692,5434.653024,5453.354865
320,ENSG00000014138,415.3248789,648.7264486,455.9689245,610.8979855,523.4271313,499.2449387,3661.733969,3240.294387,3316.10711,3419.616643
321,ENSG00000014164,592.6648201,628.2335286,549.5584062,598.5962887,584.495839,589.494909,489.8564641,448.5831087,503.3421796,438.6899423
322,ENSG00000014216,2223.491367,2479.667388,2464.507245,2309.934565,2295.95426,2511.928984,3451.413744,3243.193454,3578.804308,3477.588194
323,ENSG00000014257,291.148334,210.4149604,266.3147469,194.0755871,226.5014305,368.9729691,31.11805462,12.35998369,19.21576113,30.68704869
324,ENSG00000014641,1696.088772,1665.567083,1691.791646,1772.278541,1728.909886,1874.223099,13979.60132,14545.90151,13608.12538,14246.00899
325,ENSG00000014824,1343.599706,1570.726997,1453.44235,1366.707832,1616.898722,1503.904043,6372.347917,6213.350811,5563.64026,6504.471725
326,ENSG00000014914,380.6880483,292.6043642,217.2313019,242.0780016,252.6549396,176.3139611,23.09941131,16.54464102,27.3624266,15.97377679
327,ENSG00000014919,621.3827296,668.3184728,684.9162967,581.1110747,641.8720671,702.2282741,2682.307862,2845.159483,2580.271586,2639.573621
328,ENSG00000015133,285.8191161,207.2753245,251.9828882,243.4502574,278.3591515,289.6929656,2051.906466,2042.346016,2095.977945,2045.606304
329,ENSG00000015153,201.3742543,250.7936114,214.8618458,234.7965198,212.4102766,222.6892248,1332.13253,1503.433668,1414.651341,1391.203994
330,ENSG00000015171,1124.740095,1110.48957,1130.498929,1254.136152,1327.668858,1164.94649,2067.366771,1968.126688,2100.564672,2077.432672
331,ENSG00000015285,21.38814203,17.94022521,18.54689137,19.34882476,11.84347139,32.0404713,1757.361774,1721.236558,1725.982674,1737.107722
332,ENSG00000015413,191.8691133,129.8446656,315.8092602,405.3841706,193.6428618,388.5536183,NA,NA,NA,NA
333,ENSG00000015475,149.5894524,217.6622909,201.5076727,209.4132663,188.5470667,179.6377361,3185.301736,3285.536227,3494.708757,3690.210149
334,ENSG00000015479,7497.591702,7781.767624,9495.750455,8579.760904,8944.403197,8761.960783,24646.17054,25140.09562,24638.92284,26045.06131
335,ENSG00000015520,7.584852474,2.952120039,8.133413368,5.490179495,5.821204015,21.43149069,139.9690149,159.0642662,158.6649923,93.61642503
336,ENSG00000015532,487.3697833,400.201039,470.1510414,411.9803979,373.6898673,410.2198389,1302.528657,1129.474265,1242.525568,1073.719237
337,ENSG00000015568,330.1094171,814.8929844,194.5327737,387.1734553,424.9111538,287.8516167,50.78940159,33.45258353,48.837948,8.483628558
338,ENSG00000015592,5.233915064,0,3.236424547,5.961027736,2.184563399,1.344934111,NA,NA,NA,NA
339,ENSG00000015676,1315.080005,1399.812505,1208.384423,1201.934273,1294.590167,1293.951523,3342.560735,3909.559858,3495.522757,3411.362415
340,ENSG00000016082,144.7459965,187.7744121,165.6063525,46.62129761,109.6757413,197.2333717,NA,NA,NA,NA
341,ENSG00000016391,155.7367717,186.2699312,123.7807812,125.6206392,137.2386932,148.2468561,586.1229812,629.3655823,555.548116,525.5765302
342,ENSG00000016402,NA,NA,NA,NA,NA,NA,226.0007447,204.8602703,178.4719831,165.3911452
343,ENSG00000016864,687.7642296,664.0566435,734.7081974,727.5803629,691.0439156,734.0814343,1738.307013,1633.486843,1759.918858,1625.08801
